mask_id,date,event_description_norm,team_away,team_home,game_key,wager_amount
101293,2025-03-30,Chicago Bulls @ Oklahoma City Thunder,Chicago Bulls,Oklahoma City Thunder,Chicago Bulls @ Oklahoma City Thunder,0
101293,2025-03-30,Detroit Pistons @ Minnesota Timberwolves,Detroit Pistons,Minnesota Timberwolves,Detroit Pistons @ Minnesota Timberwolves,0.459286
101293,2025-03-30,Golden State Warriors @ San Antonio Spurs,Golden State Warriors,San Antonio Spurs,Golden State Warriors @ San Antonio Spurs,0.459286
101293,2025-03-30,Houston Rockets @ Los Angeles Lakers,Houston Rockets,Los Angeles Lakers,Houston Rockets @ Los Angeles Lakers,0.25
101293,2025-03-30,Houston Rockets @ Phoenix Suns,Houston Rockets,Phoenix Suns,Houston Rockets @ Phoenix Suns,0.625953
101293,2025-03-30,Los Angeles Clippers @ Cleveland Cavaliers,Los Angeles Clippers,Cleveland Cavaliers,Los Angeles Clippers @ Cleveland Cavaliers,0.238096
101293,2025-03-30,Los Angeles Clippers @ Orlando Magic,Los Angeles Clippers,Orlando Magic,Los Angeles Clippers @ Orlando Magic,0
101293,2025-03-30,Miami Heat @ Washington Wizards,Miami Heat,Washington Wizards,Miami Heat @ Washington Wizards,0
101293,2025-03-30,Portland Trail Blazers @ New York Knicks,Portland Trail Blazers,New York Knicks,Portland Trail Blazers @ New York Knicks,0.625953
101293,2025-03-30,Sacramento Kings @ Indiana Pacers,Sacramento Kings,Indiana Pacers,Sacramento Kings @ Indiana Pacers,0
101293,2025-03-30,Toronto Raptors @ Philadelphia 76Ers,Toronto Raptors,Philadelphia 76Ers,Toronto Raptors @ Philadelphia 76Ers,0.459286
101293,2025-03-30,Utah Jazz @ Charlotte Hornets,Utah Jazz,Charlotte Hornets,Utah Jazz @ Charlotte Hornets,0
101293,2025-03-31,Boston Celtics @ Memphis Grizzlies,Boston Celtics,Memphis Grizzlies,Boston Celtics @ Memphis Grizzlies,1.394245
101293,2025-03-31,Brooklyn Nets @ Dallas Mavericks,Brooklyn Nets,Dallas Mavericks,Brooklyn Nets @ Dallas Mavericks,0.751388
101293,2025-03-31,Chicago Bulls @ Oklahoma City Thunder,Chicago Bulls,Oklahoma City Thunder,Chicago Bulls @ Oklahoma City Thunder,0.5625
101293,2025-03-31,Golden State Warriors @ Memphis Grizzlies,Golden State Warriors,Memphis Grizzlies,Golden State Warriors @ Memphis Grizzlies,0
101293,2025-03-31,Houston Rockets @ Los Angeles Lakers,Houston Rockets,Los Angeles Lakers,Houston Rockets @ Los Angeles Lakers,1.425495
101293,2025-03-31,Los Angeles Clippers @ Orlando Magic,Los Angeles Clippers,Orlando Magic,Los Angeles Clippers @ Orlando Magic,1.425495
101293,2025-03-31,Miami Heat @ Washington Wizards,Miami Heat,Washington Wizards,Miami Heat @ Washington Wizards,1.251388
101293,2025-03-31,Orlando Magic @ San Antonio Spurs,Orlando Magic,San Antonio Spurs,Orlando Magic @ San Antonio Spurs,0
101293,2025-03-31,Philadelphia 76Ers @ New York Knicks,Philadelphia 76Ers,New York Knicks,Philadelphia 76Ers @ New York Knicks,0
101293,2025-03-31,Phoenix Suns @ Milwaukee Bucks,Phoenix Suns,Milwaukee Bucks,Phoenix Suns @ Milwaukee Bucks,0
101293,2025-03-31,Portland Trail Blazers @ Atlanta Hawks,Portland Trail Blazers,Atlanta Hawks,Portland Trail Blazers @ Atlanta Hawks,0
101293,2025-03-31,Sacramento Kings @ Indiana Pacers,Sacramento Kings,Indiana Pacers,Sacramento Kings @ Indiana Pacers,1.227578
101293,2025-03-31,Toronto Raptors @ Chicago Bulls,Toronto Raptors,Chicago Bulls,Toronto Raptors @ Chicago Bulls,0
101293,2025-03-31,Utah Jazz @ Charlotte Hornets,Utah Jazz,Charlotte Hornets,Utah Jazz @ Charlotte Hornets,0.229167
101293,2025-04-01,Atlanta Hawks @ Dallas Mavericks,Atlanta Hawks,Dallas Mavericks,Atlanta Hawks @ Dallas Mavericks,0
101293,2025-04-01,Charlotte Hornets @ Indiana Pacers,Charlotte Hornets,Indiana Pacers,Charlotte Hornets @ Indiana Pacers,0
101293,2025-04-01,Detroit Pistons @ Oklahoma City Thunder,Detroit Pistons,Oklahoma City Thunder,Detroit Pistons @ Oklahoma City Thunder,0
101293,2025-04-01,Golden State Warriors @ Memphis Grizzlies,Golden State Warriors,Memphis Grizzlies,Golden State Warriors @ Memphis Grizzlies,0.410714
101293,2025-04-01,Miami Heat @ Boston Celtics,Miami Heat,Boston Celtics,Miami Heat @ Boston Celtics,0
101293,2025-04-01,Minnesota Timberwolves @ Denver Nuggets,Minnesota Timberwolves,Denver Nuggets,Minnesota Timberwolves @ Denver Nuggets,0.757936
101293,2025-04-01,New Orleans Pelicans @ Los Angeles Clippers,New Orleans Pelicans,Los Angeles Clippers,New Orleans Pelicans @ Los Angeles Clippers,0
101293,2025-04-01,New York Knicks @ Cleveland Cavaliers,New York Knicks,Cleveland Cavaliers,New York Knicks @ Cleveland Cavaliers,0
101293,2025-04-01,Orlando Magic @ San Antonio Spurs,Orlando Magic,San Antonio Spurs,Orlando Magic @ San Antonio Spurs,1.007936
101293,2025-04-01,Philadelphia 76Ers @ New York Knicks,Philadelphia 76Ers,New York Knicks,Philadelphia 76Ers @ New York Knicks,1.095436
101293,2025-04-01,Phoenix Suns @ Milwaukee Bucks,Phoenix Suns,Milwaukee Bucks,Phoenix Suns @ Milwaukee Bucks,0.845436
101293,2025-04-01,Portland Trail Blazers @ Atlanta Hawks,Portland Trail Blazers,Atlanta Hawks,Portland Trail Blazers @ Atlanta Hawks,0.845436
101293,2025-04-01,Sacramento Kings @ Washington Wizards,Sacramento Kings,Washington Wizards,Sacramento Kings @ Washington Wizards,0
101293,2025-04-01,Toronto Raptors @ Chicago Bulls,Toronto Raptors,Chicago Bulls,Toronto Raptors @ Chicago Bulls,1.220436
101293,2025-04-01,Utah Jazz @ Houston Rockets,Utah Jazz,Houston Rockets,Utah Jazz @ Houston Rockets,0
101293,2025-04-02,Atlanta Hawks @ Dallas Mavericks,Atlanta Hawks,Dallas Mavericks,Atlanta Hawks @ Dallas Mavericks,0.652222
101293,2025-04-02,Charlotte Hornets @ Indiana Pacers,Charlotte Hornets,Indiana Pacers,Charlotte Hornets @ Indiana Pacers,0.388889
101293,2025-04-02,Detroit Pistons @ Oklahoma City Thunder,Detroit Pistons,Oklahoma City Thunder,Detroit Pistons @ Oklahoma City Thunder,0.818889
101293,2025-04-02,Golden State Warriors @ Los Angeles Lakers,Golden State Warriors,Los Angeles Lakers,Golden State Warriors @ Los Angeles Lakers,0
101293,2025-04-02,Memphis Grizzlies @ Miami Heat,Memphis Grizzlies,Miami Heat,Memphis Grizzlies @ Miami Heat,0
101293,2025-04-02,Miami Heat @ Boston Celtics,Miami Heat,Boston Celtics,Miami Heat @ Boston Celtics,0.846666
101293,2025-04-02,Milwaukee Bucks @ Philadelphia 76Ers,Milwaukee Bucks,Philadelphia 76Ers,Milwaukee Bucks @ Philadelphia 76Ers,0
101293,2025-04-02,Minnesota Timberwolves @ Brooklyn Nets,Minnesota Timberwolves,Brooklyn Nets,Minnesota Timberwolves @ Brooklyn Nets,0
101293,2025-04-02,Minnesota Timberwolves @ Denver Nuggets,Minnesota Timberwolves,Denver Nuggets,Minnesota Timberwolves @ Denver Nuggets,0
101293,2025-04-02,New Orleans Pelicans @ Los Angeles Clippers,New Orleans Pelicans,Los Angeles Clippers,New Orleans Pelicans @ Los Angeles Clippers,1.013333
101293,2025-04-02,New York Knicks @ Cleveland Cavaliers,New York Knicks,Cleveland Cavaliers,New York Knicks @ Cleveland Cavaliers,0.583333
101293,2025-04-02,Orlando Magic @ Washington Wizards,Orlando Magic,Washington Wizards,Orlando Magic @ Washington Wizards,0
101293,2025-04-02,Portland Trail Blazers @ Toronto Raptors,Portland Trail Blazers,Toronto Raptors,Portland Trail Blazers @ Toronto Raptors,0
101293,2025-04-02,Sacramento Kings @ Washington Wizards,Sacramento Kings,Washington Wizards,Sacramento Kings @ Washington Wizards,0.846666
101293,2025-04-02,San Antonio Spurs @ Denver Nuggets,San Antonio Spurs,Denver Nuggets,San Antonio Spurs @ Denver Nuggets,0.805
101293,2025-04-02,Utah Jazz @ Houston Rockets,Utah Jazz,Houston Rockets,Utah Jazz @ Houston Rockets,0.063889
101293,2025-04-03,Cleveland Cavaliers @ San Antonio Spurs,Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers @ San Antonio Spurs,0
101293,2025-04-03,Dallas Mavericks @ Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks @ Los Angeles Clippers,0
101293,2025-04-03,Denver Nuggets @ Golden State Warriors,Denver Nuggets,Golden State Warriors,Denver Nuggets @ Golden State Warriors,0
101293,2025-04-03,Detroit Pistons @ Toronto Raptors,Detroit Pistons,Toronto Raptors,Detroit Pistons @ Toronto Raptors,0
101293,2025-04-03,Golden State Warriors @ Los Angeles Lakers,Golden State Warriors,Los Angeles Lakers,Golden State Warriors @ Los Angeles Lakers,1.269841
101293,2025-04-03,Memphis Grizzlies @ Miami Heat,Memphis Grizzlies,Miami Heat,Memphis Grizzlies @ Miami Heat,0.619048
101293,2025-04-03,Milwaukee Bucks @ Philadelphia 76Ers,Milwaukee Bucks,Philadelphia 76Ers,Milwaukee Bucks @ Philadelphia 76Ers,0.730159
101293,2025-04-03,Minnesota Timberwolves @ Brooklyn Nets,Minnesota Timberwolves,Brooklyn Nets,Minnesota Timberwolves @ Brooklyn Nets,0.619048
101293,2025-04-03,New Orleans Pelicans @ Los Angeles Clippers,New Orleans Pelicans,Los Angeles Clippers,New Orleans Pelicans @ Los Angeles Clippers,0
101293,2025-04-03,New Orleans Pelicans @ Los Angeles Lakers,New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans @ Los Angeles Lakers,0
101293,2025-04-03,Oklahoma City Thunder @ Houston Rockets,Oklahoma City Thunder,Houston Rockets,Oklahoma City Thunder @ Houston Rockets,0
101293,2025-04-03,Orlando Magic @ Washington Wizards,Orlando Magic,Washington Wizards,Orlando Magic @ Washington Wizards,0.619048
101293,2025-04-03,Phoenix Suns @ Boston Celtics,Phoenix Suns,Boston Celtics,Phoenix Suns @ Boston Celtics,0
101293,2025-04-03,Portland Trail Blazers @ Chicago Bulls,Portland Trail Blazers,Chicago Bulls,Portland Trail Blazers @ Chicago Bulls,0
101293,2025-04-03,Portland Trail Blazers @ Toronto Raptors,Portland Trail Blazers,Toronto Raptors,Portland Trail Blazers @ Toronto Raptors,0.730159
101293,2025-04-03,Sacramento Kings @ Charlotte Hornets,Sacramento Kings,Charlotte Hornets,Sacramento Kings @ Charlotte Hornets,0
101293,2025-04-03,Utah Jazz @ Indiana Pacers,Utah Jazz,Indiana Pacers,Utah Jazz @ Indiana Pacers,0
101293,2025-04-04,Cleveland Cavaliers @ San Antonio Spurs,Cleveland Cavaliers,San Antonio Spurs,Cleveland Cavaliers @ San Antonio Spurs,0.927652
101293,2025-04-04,Dallas Mavericks @ Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks @ Los Angeles Clippers,1.074318
101293,2025-04-04,Denver Nuggets @ Golden State Warriors,Denver Nuggets,Golden State Warriors,Denver Nuggets @ Golden State Warriors,1.131894
101293,2025-04-04,Detroit Pistons @ Toronto Raptors,Detroit Pistons,Toronto Raptors,Detroit Pistons @ Toronto Raptors,0.967175
101293,2025-04-04,Golden State Warriors @ Los Angeles Lakers,Golden State Warriors,Los Angeles Lakers,Golden State Warriors @ Los Angeles Lakers,0
101293,2025-04-04,Memphis Grizzlies @ Detroit Pistons,Memphis Grizzlies,Detroit Pistons,Memphis Grizzlies @ Detroit Pistons,0
101293,2025-04-04,Milwaukee Bucks @ Miami Heat,Milwaukee Bucks,Miami Heat,Milwaukee Bucks @ Miami Heat,0
101293,2025-04-04,Minnesota Timberwolves @ Philadelphia 76Ers,Minnesota Timberwolves,Philadelphia 76Ers,Minnesota Timberwolves @ Philadelphia 76Ers,0
101293,2025-04-04,New Orleans Pelicans @ Los Angeles Lakers,New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans @ Los Angeles Lakers,1.245584
101293,2025-04-04,New York Knicks @ Atlanta Hawks,New York Knicks,Atlanta Hawks,New York Knicks @ Atlanta Hawks,0
101293,2025-04-04,Oklahoma City Thunder @ Houston Rockets,Oklahoma City Thunder,Houston Rockets,Oklahoma City Thunder @ Houston Rockets,1.236061
101293,2025-04-04,Phoenix Suns @ Boston Celtics,Phoenix Suns,Boston Celtics,Phoenix Suns @ Boston Celtics,1.081894
101293,2025-04-04,Portland Trail Blazers @ Chicago Bulls,Portland Trail Blazers,Chicago Bulls,Portland Trail Blazers @ Chicago Bulls,0.927652
101293,2025-04-04,Sacramento Kings @ Charlotte Hornets,Sacramento Kings,Charlotte Hornets,Sacramento Kings @ Charlotte Hornets,0.570076
101293,2025-04-04,Utah Jazz @ Indiana Pacers,Utah Jazz,Indiana Pacers,Utah Jazz @ Indiana Pacers,0.760985
100245,2025-04-05,Chicago Bulls @ Charlotte Hornets,Chicago Bulls,Charlotte Hornets,Chicago Bulls @ Charlotte Hornets,0
100897,2025-04-05,Chicago Bulls @ Charlotte Hornets,Chicago Bulls,Charlotte Hornets,Chicago Bulls @ Charlotte Hornets,0
101293,2025-04-05,Chicago Bulls @ Charlotte Hornets,Chicago Bulls,Charlotte Hornets,Chicago Bulls @ Charlotte Hornets,0
100245,2025-04-05,Dallas Mavericks @ Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks @ Los Angeles Clippers,0
100897,2025-04-05,Dallas Mavericks @ Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks @ Los Angeles Clippers,0
101293,2025-04-05,Dallas Mavericks @ Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks @ Los Angeles Clippers,1.749523
100245,2025-04-05,Denver Nuggets @ Golden State Warriors,Denver Nuggets,Golden State Warriors,Denver Nuggets @ Golden State Warriors,0
100897,2025-04-05,Denver Nuggets @ Golden State Warriors,Denver Nuggets,Golden State Warriors,Denver Nuggets @ Golden State Warriors,0
101293,2025-04-05,Denver Nuggets @ Golden State Warriors,Denver Nuggets,Golden State Warriors,Denver Nuggets @ Golden State Warriors,0
100245,2025-04-05,Houston Rockets @ Golden State Warriors,Houston Rockets,Golden State Warriors,Houston Rockets @ Golden State Warriors,0
100897,2025-04-05,Houston Rockets @ Golden State Warriors,Houston Rockets,Golden State Warriors,Houston Rockets @ Golden State Warriors,0
101293,2025-04-05,Houston Rockets @ Golden State Warriors,Houston Rockets,Golden State Warriors,Houston Rockets @ Golden State Warriors,0.333333
100245,2025-04-05,Indiana Pacers @ Denver Nuggets,Indiana Pacers,Denver Nuggets,Indiana Pacers @ Denver Nuggets,0
100897,2025-04-05,Indiana Pacers @ Denver Nuggets,Indiana Pacers,Denver Nuggets,Indiana Pacers @ Denver Nuggets,0
101293,2025-04-05,Indiana Pacers @ Denver Nuggets,Indiana Pacers,Denver Nuggets,Indiana Pacers @ Denver Nuggets,0
100245,2025-04-05,Los Angeles Lakers @ Oklahoma City Thunder,Los Angeles Lakers,Oklahoma City Thunder,Los Angeles Lakers @ Oklahoma City Thunder,0
100897,2025-04-05,Los Angeles Lakers @ Oklahoma City Thunder,Los Angeles Lakers,Oklahoma City Thunder,Los Angeles Lakers @ Oklahoma City Thunder,0
101293,2025-04-05,Los Angeles Lakers @ Oklahoma City Thunder,Los Angeles Lakers,Oklahoma City Thunder,Los Angeles Lakers @ Oklahoma City Thunder,0.47619
100245,2025-04-05,Memphis Grizzlies @ Detroit Pistons,Memphis Grizzlies,Detroit Pistons,Memphis Grizzlies @ Detroit Pistons,10
100897,2025-04-05,Memphis Grizzlies @ Detroit Pistons,Memphis Grizzlies,Detroit Pistons,Memphis Grizzlies @ Detroit Pistons,0
101293,2025-04-05,Memphis Grizzlies @ Detroit Pistons,Memphis Grizzlies,Detroit Pistons,Memphis Grizzlies @ Detroit Pistons,2.492253
100245,2025-04-05,Milwaukee Bucks @ Miami Heat,Milwaukee Bucks,Miami Heat,Milwaukee Bucks @ Miami Heat,10
100897,2025-04-05,Milwaukee Bucks @ Miami Heat,Milwaukee Bucks,Miami Heat,Milwaukee Bucks @ Miami Heat,0
101293,2025-04-05,Milwaukee Bucks @ Miami Heat,Milwaukee Bucks,Miami Heat,Milwaukee Bucks @ Miami Heat,2.67011
100245,2025-04-05,Milwaukee Bucks @ New Orleans Pelicans,Milwaukee Bucks,New Orleans Pelicans,Milwaukee Bucks @ New Orleans Pelicans,0
100897,2025-04-05,Milwaukee Bucks @ New Orleans Pelicans,Milwaukee Bucks,New Orleans Pelicans,Milwaukee Bucks @ New Orleans Pelicans,0
101293,2025-04-05,Milwaukee Bucks @ New Orleans Pelicans,Milwaukee Bucks,New Orleans Pelicans,Milwaukee Bucks @ New Orleans Pelicans,0
100245,2025-04-05,Minnesota Timberwolves @ Philadelphia 76Ers,Minnesota Timberwolves,Philadelphia 76Ers,Minnesota Timberwolves @ Philadelphia 76Ers,0
100897,2025-04-05,Minnesota Timberwolves @ Philadelphia 76Ers,Minnesota Timberwolves,Philadelphia 76Ers,Minnesota Timberwolves @ Philadelphia 76Ers,75
101293,2025-04-05,Minnesota Timberwolves @ Philadelphia 76Ers,Minnesota Timberwolves,Philadelphia 76Ers,Minnesota Timberwolves @ Philadelphia 76Ers,2.311344
100245,2025-04-05,New Orleans Pelicans @ Los Angeles Lakers,New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans @ Los Angeles Lakers,0
100897,2025-04-05,New Orleans Pelicans @ Los Angeles Lakers,New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans @ Los Angeles Lakers,0
101293,2025-04-05,New Orleans Pelicans @ Los Angeles Lakers,New Orleans Pelicans,Los Angeles Lakers,New Orleans Pelicans @ Los Angeles Lakers,3.125
100245,2025-04-05,New York Knicks @ Atlanta Hawks,New York Knicks,Atlanta Hawks,New York Knicks @ Atlanta Hawks,0
100897,2025-04-05,New York Knicks @ Atlanta Hawks,New York Knicks,Atlanta Hawks,New York Knicks @ Atlanta Hawks,0
101293,2025-04-05,New York Knicks @ Atlanta Hawks,New York Knicks,Atlanta Hawks,New York Knicks @ Atlanta Hawks,1.575587
100245,2025-04-05,Phoenix Suns @ New York Knicks,Phoenix Suns,New York Knicks,Phoenix Suns @ New York Knicks,0
100897,2025-04-05,Phoenix Suns @ New York Knicks,Phoenix Suns,New York Knicks,Phoenix Suns @ New York Knicks,0
101293,2025-04-05,Phoenix Suns @ New York Knicks,Phoenix Suns,New York Knicks,Phoenix Suns @ New York Knicks,0
100245,2025-04-05,Sacramento Kings @ Cleveland Cavaliers,Sacramento Kings,Cleveland Cavaliers,Sacramento Kings @ Cleveland Cavaliers,0
100897,2025-04-05,Sacramento Kings @ Cleveland Cavaliers,Sacramento Kings,Cleveland Cavaliers,Sacramento Kings @ Cleveland Cavaliers,0
101293,2025-04-05,Sacramento Kings @ Cleveland Cavaliers,Sacramento Kings,Cleveland Cavaliers,Sacramento Kings @ Cleveland Cavaliers,0
100245,2025-04-05,San Antonio Spurs @ Portland Trail Blazers,San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs @ Portland Trail Blazers,0
100897,2025-04-05,San Antonio Spurs @ Portland Trail Blazers,San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs @ Portland Trail Blazers,0
101293,2025-04-05,San Antonio Spurs @ Portland Trail Blazers,San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs @ Portland Trail Blazers,0
100245,2025-04-05,Toronto Raptors @ Brooklyn Nets,Toronto Raptors,Brooklyn Nets,Toronto Raptors @ Brooklyn Nets,0
100897,2025-04-05,Toronto Raptors @ Brooklyn Nets,Toronto Raptors,Brooklyn Nets,Toronto Raptors @ Brooklyn Nets,0
101293,2025-04-05,Toronto Raptors @ Brooklyn Nets,Toronto Raptors,Brooklyn Nets,Toronto Raptors @ Brooklyn Nets,0
100245,2025-04-05,Utah Jazz @ Atlanta Hawks,Utah Jazz,Atlanta Hawks,Utah Jazz @ Atlanta Hawks,0
100897,2025-04-05,Utah Jazz @ Atlanta Hawks,Utah Jazz,Atlanta Hawks,Utah Jazz @ Atlanta Hawks,0
101293,2025-04-05,Utah Jazz @ Atlanta Hawks,Utah Jazz,Atlanta Hawks,Utah Jazz @ Atlanta Hawks,0
100245,2025-04-05,Washington Wizards @ Boston Celtics,Washington Wizards,Boston Celtics,Washington Wizards @ Boston Celtics,0
100897,2025-04-05,Washington Wizards @ Boston Celtics,Washington Wizards,Boston Celtics,Washington Wizards @ Boston Celtics,0
101293,2025-04-05,Washington Wizards @ Boston Celtics,Washington Wizards,Boston Celtics,Washington Wizards @ Boston Celtics,0
100245,2025-04-06,Chicago Bulls @ Charlotte Hornets,Chicago Bulls,Charlotte Hornets,Chicago Bulls @ Charlotte Hornets,0
100897,2025-04-06,Chicago Bulls @ Charlotte Hornets,Chicago Bulls,Charlotte Hornets,Chicago Bulls @ Charlotte Hornets,0
101293,2025-04-06,Chicago Bulls @ Charlotte Hornets,Chicago Bulls,Charlotte Hornets,Chicago Bulls @ Charlotte Hornets,0.411797
102566,2025-04-06,Chicago Bulls @ Charlotte Hornets,Chicago Bulls,Charlotte Hornets,Chicago Bulls @ Charlotte Hornets,0
100245,2025-04-06,Dallas Mavericks @ Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks @ Los Angeles Clippers,0
100897,2025-04-06,Dallas Mavericks @ Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks @ Los Angeles Clippers,0
101293,2025-04-06,Dallas Mavericks @ Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks @ Los Angeles Clippers,0
102566,2025-04-06,Dallas Mavericks @ Los Angeles Clippers,Dallas Mavericks,Los Angeles Clippers,Dallas Mavericks @ Los Angeles Clippers,0
100245,2025-04-06,Houston Rockets @ Golden State Warriors,Houston Rockets,Golden State Warriors,Houston Rockets @ Golden State Warriors,0
100897,2025-04-06,Houston Rockets @ Golden State Warriors,Houston Rockets,Golden State Warriors,Houston Rockets @ Golden State Warriors,0
101293,2025-04-06,Houston Rockets @ Golden State Warriors,Houston Rockets,Golden State Warriors,Houston Rockets @ Golden State Warriors,1.938248
102566,2025-04-06,Houston Rockets @ Golden State Warriors,Houston Rockets,Golden State Warriors,Houston Rockets @ Golden State Warriors,0
100245,2025-04-06,Indiana Pacers @ Denver Nuggets,Indiana Pacers,Denver Nuggets,Indiana Pacers @ Denver Nuggets,0
100897,2025-04-06,Indiana Pacers @ Denver Nuggets,Indiana Pacers,Denver Nuggets,Indiana Pacers @ Denver Nuggets,0
101293,2025-04-06,Indiana Pacers @ Denver Nuggets,Indiana Pacers,Denver Nuggets,Indiana Pacers @ Denver Nuggets,0.616343
102566,2025-04-06,Indiana Pacers @ Denver Nuggets,Indiana Pacers,Denver Nuggets,Indiana Pacers @ Denver Nuggets,0
100245,2025-04-06,Los Angeles Lakers @ Oklahoma City Thunder,Los Angeles Lakers,Oklahoma City Thunder,Los Angeles Lakers @ Oklahoma City Thunder,0
100897,2025-04-06,Los Angeles Lakers @ Oklahoma City Thunder,Los Angeles Lakers,Oklahoma City Thunder,Los Angeles Lakers @ Oklahoma City Thunder,202
101293,2025-04-06,Los Angeles Lakers @ Oklahoma City Thunder,Los Angeles Lakers,Oklahoma City Thunder,Los Angeles Lakers @ Oklahoma City Thunder,6.118009
102566,2025-04-06,Los Angeles Lakers @ Oklahoma City Thunder,Los Angeles Lakers,Oklahoma City Thunder,Los Angeles Lakers @ Oklahoma City Thunder,25
100245,2025-04-06,Milwaukee Bucks @ New Orleans Pelicans,Milwaukee Bucks,New Orleans Pelicans,Milwaukee Bucks @ New Orleans Pelicans,0
100897,2025-04-06,Milwaukee Bucks @ New Orleans Pelicans,Milwaukee Bucks,New Orleans Pelicans,Milwaukee Bucks @ New Orleans Pelicans,0
101293,2025-04-06,Milwaukee Bucks @ New Orleans Pelicans,Milwaukee Bucks,New Orleans Pelicans,Milwaukee Bucks @ New Orleans Pelicans,1.748703
102566,2025-04-06,Milwaukee Bucks @ New Orleans Pelicans,Milwaukee Bucks,New Orleans Pelicans,Milwaukee Bucks @ New Orleans Pelicans,25
100245,2025-04-06,Philadelphia 76Ers @ Miami Heat,Philadelphia 76Ers,Miami Heat,Philadelphia 76Ers @ Miami Heat,10
100897,2025-04-06,Philadelphia 76Ers @ Miami Heat,Philadelphia 76Ers,Miami Heat,Philadelphia 76Ers @ Miami Heat,0
101293,2025-04-06,Philadelphia 76Ers @ Miami Heat,Philadelphia 76Ers,Miami Heat,Philadelphia 76Ers @ Miami Heat,0
102566,2025-04-06,Philadelphia 76Ers @ Miami Heat,Philadelphia 76Ers,Miami Heat,Philadelphia 76Ers @ Miami Heat,0
100245,2025-04-06,Phoenix Suns @ New York Knicks,Phoenix Suns,New York Knicks,Phoenix Suns @ New York Knicks,10
100897,2025-04-06,Phoenix Suns @ New York Knicks,Phoenix Suns,New York Knicks,Phoenix Suns @ New York Knicks,0
101293,2025-04-06,Phoenix Suns @ New York Knicks,Phoenix Suns,New York Knicks,Phoenix Suns @ New York Knicks,1.309352
102566,2025-04-06,Phoenix Suns @ New York Knicks,Phoenix Suns,New York Knicks,Phoenix Suns @ New York Knicks,0
100245,2025-04-06,Sacramento Kings @ Cleveland Cavaliers,Sacramento Kings,Cleveland Cavaliers,Sacramento Kings @ Cleveland Cavaliers,0
100897,2025-04-06,Sacramento Kings @ Cleveland Cavaliers,Sacramento Kings,Cleveland Cavaliers,Sacramento Kings @ Cleveland Cavaliers,0
101293,2025-04-06,Sacramento Kings @ Cleveland Cavaliers,Sacramento Kings,Cleveland Cavaliers,Sacramento Kings @ Cleveland Cavaliers,0.721322
102566,2025-04-06,Sacramento Kings @ Cleveland Cavaliers,Sacramento Kings,Cleveland Cavaliers,Sacramento Kings @ Cleveland Cavaliers,0
100245,2025-04-06,Sacramento Kings @ Detroit Pistons,Sacramento Kings,Detroit Pistons,Sacramento Kings @ Detroit Pistons,0
100897,2025-04-06,Sacramento Kings @ Detroit Pistons,Sacramento Kings,Detroit Pistons,Sacramento Kings @ Detroit Pistons,0
101293,2025-04-06,Sacramento Kings @ Detroit Pistons,Sacramento Kings,Detroit Pistons,Sacramento Kings @ Detroit Pistons,0
102566,2025-04-06,Sacramento Kings @ Detroit Pistons,Sacramento Kings,Detroit Pistons,Sacramento Kings @ Detroit Pistons,0
100245,2025-04-06,San Antonio Spurs @ Portland Trail Blazers,San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs @ Portland Trail Blazers,0
100897,2025-04-06,San Antonio Spurs @ Portland Trail Blazers,San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs @ Portland Trail Blazers,0
101293,2025-04-06,San Antonio Spurs @ Portland Trail Blazers,San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs @ Portland Trail Blazers,0.256278
102566,2025-04-06,San Antonio Spurs @ Portland Trail Blazers,San Antonio Spurs,Portland Trail Blazers,San Antonio Spurs @ Portland Trail Blazers,0
100245,2025-04-06,Toronto Raptors @ Brooklyn Nets,Toronto Raptors,Brooklyn Nets,Toronto Raptors @ Brooklyn Nets,0
100897,2025-04-06,Toronto Raptors @ Brooklyn Nets,Toronto Raptors,Brooklyn Nets,Toronto Raptors @ Brooklyn Nets,0
101293,2025-04-06,Toronto Raptors @ Brooklyn Nets,Toronto Raptors,Brooklyn Nets,Toronto Raptors @ Brooklyn Nets,0.963464
